"DBpedia_Video_Game_9366","VG_Sales3039","0.9466984424353255"
"DBpedia_Video_Game_9365","VG_Sales1740","0.9466984424353255"
"DBpedia_Video_Game_9367","VG_Sales1274","0.9466984424353255"
"DBpedia_Video_Game_9364","VG_Sales4500","0.9466984424353255"
"DBpedia_Video_Game_9363","VG_Sales9319","0.9466984424353255"
"DBpedia_Video_Game_19042","VG_Sales8895","0.9466984424353255"
"DBpedia_Video_Game_19043","VG_Sales12254","0.9466984424353255"
"DBpedia_Video_Game_5598","VG_Sales8430","0.9466984424353255"
"DBpedia_Video_Game_5597","VG_Sales4577","0.9466984424353255"
"DBpedia_Video_Game_13662","VG_Sales1383","0.9466984424353255"
"DBpedia_Video_Game_5580","VG_Sales7361","0.9466984424353255"
"DBpedia_Video_Game_5579","VG_Sales7801","0.9466984424353255"
"DBpedia_Video_Game_6757","VG_Sales9277","0.9466984424353255"
"DBpedia_Video_Game_18724","VG_Sales6501","0.9466984424353255"
"DBpedia_Video_Game_2350","VG_Sales2715","0.9466984424353255"
"DBpedia_Video_Game_5753","VG_Sales6801","0.9466984424353255"
"DBpedia_Video_Game_7738","VG_Sales2763","0.8771599342494427"
"DBpedia_Video_Game_7739","VG_Sales4020","0.8771599342494427"
"DBpedia_Video_Game_15009","VG_Sales6013","0.9466984424353255"
"DBpedia_Video_Game_23375","VG_Sales9464","0.9466984424353255"
"DBpedia_Video_Game_10686","VG_Sales12637","0.9466984424353255"
"DBpedia_Video_Game_8748","VG_Sales2924","0.9466984424353255"
"DBpedia_Video_Game_20437","VG_Sales3114","0.9466984424353255"
"DBpedia_Video_Game_11112","VG_Sales3218","0.9466984424353255"
"DBpedia_Video_Game_8751","VG_Sales4805","0.9466984424353255"
"DBpedia_Video_Game_22820","VG_Sales11825","0.9466984424353255"
"DBpedia_Video_Game_18514","VG_Sales7230","0.9466984424353255"
"DBpedia_Video_Game_9778","VG_Sales9877","0.9466984424353255"
"DBpedia_Video_Game_15389","VG_Sales7006","0.9466984424353255"
"DBpedia_Video_Game_5764","VG_Sales6592","0.9466984424353255"
"DBpedia_Video_Game_5762","VG_Sales8867","0.9466984424353255"
"DBpedia_Video_Game_5761","VG_Sales8889","0.9466984424353255"
"DBpedia_Video_Game_15011","VG_Sales7248","0.9466984424353255"
"DBpedia_Video_Game_3025","VG_Sales2573","0.9466984424353255"
"DBpedia_Video_Game_3023","VG_Sales3140","0.9466984424353255"
"DBpedia_Video_Game_15248","VG_Sales9528","0.9466984424353255"
"DBpedia_Video_Game_15249","VG_Sales13186","0.9466984424353255"
"DBpedia_Video_Game_3022","VG_Sales8130","0.9466984424353255"
"DBpedia_Video_Game_3546","VG_Sales8554","0.9466984424353255"
"DBpedia_Video_Game_2857","VG_Sales5088","0.9466984424353255"
"DBpedia_Video_Game_2858","VG_Sales1813","0.9466984424353255"
"DBpedia_Video_Game_2860","VG_Sales5828","0.9466984424353255"
"DBpedia_Video_Game_20084","VG_Sales9721","0.8771599342494427"
"DBpedia_Video_Game_2937","VG_Sales3351","0.9466984424353255"
"DBpedia_Video_Game_2938","VG_Sales3955","0.9466984424353255"
"DBpedia_Video_Game_16010","VG_Sales4876","0.9466984424353255"
"DBpedia_Video_Game_16009","VG_Sales4494","0.9466984424353255"
