"DBpedia_Video_Game_9366","VG_Sales9319","1.0"
"DBpedia_Video_Game_9366","VG_Sales1740","1.0"
"DBpedia_Video_Game_9366","VG_Sales1274","1.0"
"DBpedia_Video_Game_9366","VG_Sales14548","1.0"
"DBpedia_Video_Game_9366","VG_Sales3039","1.0"
"DBpedia_Video_Game_9366","VG_Sales4500","1.0"
"DBpedia_Video_Game_9365","VG_Sales9319","1.0"
"DBpedia_Video_Game_9365","VG_Sales1740","1.0"
"DBpedia_Video_Game_9365","VG_Sales1274","1.0"
"DBpedia_Video_Game_9365","VG_Sales14548","1.0"
"DBpedia_Video_Game_9365","VG_Sales3039","1.0"
"DBpedia_Video_Game_9365","VG_Sales4500","1.0"
"DBpedia_Video_Game_9367","VG_Sales9319","1.0"
"DBpedia_Video_Game_9367","VG_Sales1740","1.0"
"DBpedia_Video_Game_9367","VG_Sales1274","1.0"
"DBpedia_Video_Game_9367","VG_Sales14548","1.0"
"DBpedia_Video_Game_9367","VG_Sales3039","1.0"
"DBpedia_Video_Game_9367","VG_Sales4500","1.0"
"DBpedia_Video_Game_9362","VG_Sales9319","1.0"
"DBpedia_Video_Game_9362","VG_Sales1740","1.0"
"DBpedia_Video_Game_9362","VG_Sales1274","1.0"
"DBpedia_Video_Game_9362","VG_Sales14548","1.0"
"DBpedia_Video_Game_9362","VG_Sales3039","1.0"
"DBpedia_Video_Game_9362","VG_Sales4500","1.0"
"DBpedia_Video_Game_9364","VG_Sales9319","1.0"
"DBpedia_Video_Game_9364","VG_Sales1740","1.0"
"DBpedia_Video_Game_9364","VG_Sales1274","1.0"
"DBpedia_Video_Game_9364","VG_Sales14548","1.0"
"DBpedia_Video_Game_9364","VG_Sales3039","1.0"
"DBpedia_Video_Game_9364","VG_Sales4500","1.0"
"DBpedia_Video_Game_9363","VG_Sales9319","1.0"
"DBpedia_Video_Game_9363","VG_Sales1740","1.0"
"DBpedia_Video_Game_9363","VG_Sales1274","1.0"
"DBpedia_Video_Game_9363","VG_Sales14548","1.0"
"DBpedia_Video_Game_9363","VG_Sales3039","1.0"
"DBpedia_Video_Game_9363","VG_Sales4500","1.0"
"DBpedia_Video_Game_19042","VG_Sales8895","1.0"
"DBpedia_Video_Game_19042","VG_Sales12254","1.0"
"DBpedia_Video_Game_19043","VG_Sales8895","1.0"
"DBpedia_Video_Game_19043","VG_Sales12254","1.0"
